screen_name,created_at,text
konata_takana,2020-01-16T01:51:18Z,"@liyonyon そりゃ中国の横暴は目に余りますが、
安倍政権は神様でも全能でもないので。

大っぴらに武力を持てない日本が、
世界２位の大国へ無闇にケンカを売るようなやり方で
今後やっていけるとも思いません。
中国のウイグル弾圧等には安倍さんしっかり声をあげてるし。

一国民として安倍政権を支持します。"
konata_takana,2020-01-15T11:17:03Z,"@vogel_yamato うーん、他にも色々あるから…
・有能なら誰でもいい（理論派）vs安倍さん嫌い（こじらせ派）
・自責論者vs他責論者
・アメリカ寄りvs中国寄り
・被害者擁護派vs加害者擁護派

敢えて二分するとしたら、
右翼が是々非々寄りで
左翼が我田引水寄りなぁ。
https://t.co/dP5YNrFjsM"
chammlerx,2020-01-16T02:09:58Z,安倍首相がビビって予定変更しようとしたみたいな事書いてるのうざ🙄 https://t.co/uxwAPs4GaQ
kazzhero1105,2020-01-15T13:04:02Z,山口敬之氏の逮捕を中止した中村元刑事部長が警察庁長官目前…安倍政権下で大出世 | 2020/1/12 - Business Journal https://t.co/aghIG6f6cB
kazzhero1105,2020-01-15T13:21:16Z,安倍9条改憲NO!ウィメンズアクション（1/21火 #安倍9条改憲NO #ウィメンズアクション ） https://t.co/YwZGo6iLAf
kazzhero1105,2020-01-16T02:09:49Z,「安倍氏は最悪」「日本の姿勢を象徴」米紙誌が安倍氏の“障害者言及”を批判「桜を見る会」名簿廃棄問題(飯塚真紀子) - Y!ニュース https://t.co/zCRaDB2ifI
kazzhero1105,2020-01-15T12:53:57Z,桜を見る会　「謝らない」姿勢崩さぬ安倍官邸、その心は… - 毎日新聞 https://t.co/GB9gN9sFtf
kazzhero1105,2020-01-15T13:26:39Z,自衛隊の中東派兵反対!「桜を見る会」徹底追及!権力私物化反対!安倍改憲発議阻止!共謀罪廃止!安倍内閣退陣!1・20国会開会日行動 https://t.co/FStNX3Xj1a
yumemaiagale,2020-01-16T02:09:47Z,"2分30秒過ぎ。開演前の朝8時に並んでた人達ですら焼き鳥の残りが8人分って。
どういうことだよ。 #桜を見る会 開演前に入場してる安倍晋三後援会の人間たち。食いすぎだろ。　

ママ活！「子連れ！内閣総理大臣主催　桜を見る会　2019」 https://t.co/TGXLmrvVOK @YouTubeさんから"
yumemaiagale,2020-01-16T01:38:22Z,"#安倍辞意表明 但し、12年前。

今回は辞める前に #桜を見る会 の60枠にマルチがいる理由も言え！　

安倍首相が正式に辞意表明 https://t.co/eQZZYMFe4L @YouTubeさんから"
3WjCPPcl3jYUA74,2020-01-16T02:09:40Z,仏大統領、ゴーン被告勾留条件「安倍首相に不満伝えた」：日本経済新聞 https://t.co/qBAJLiwlSo
liyonyon_bot,2020-01-15T15:09:39Z,元旦早々、大変重要なニュースが飛んできた。米国務省の副報道官は、米政府が安倍首相の靖国参拝に「失望」との声明を出したことにかんし「緊密な関係の証しだ」と述べ、日本との友好関係は変わりがないと強調。米国の「失望声明」を利用して安倍首相叩きを進める国内外反日勢力の企みはこれで破れた。
liyonyon_bot,2020-01-15T18:09:39Z,東京大学名誉教授・上野千鶴子氏は「強姦したあと札束を投げつけて去る男、のような安倍政権」と呟いたを知って吐き気を催される。それほど下品な「名誉教授」がいることにショックである。まさに「不名誉な東京大学の不名誉教授」そのものだ。彼女の存在自体は日本人女性の恥なのである。
liyonyon_bot,2020-01-15T21:09:38Z,村山富市は人民日報への寄稿で安倍政権批判も展開した。普通の国では信じられないことだ。たとえば米国の場合、与野党は国内でいくら争っても、共和党の政治家は人民日報で民主党オバマ政権を批判するようなことは絶対ありえない。それは健全な国の姿だ。戦後の日本は、あまりにも異常ではないのか。
liyonyon_bot,2020-01-16T02:09:39Z,「反安倍」の鳥越俊太郎氏が委員長を務める選考委員会、その決めた流行語には「アベ政治を許さない」が入選。一部の人々の思いがこうして国民の「流行語」となった。鳥越さんは安倍首相のことを「ヒトラー」とも批判したが、己の意志を国民に押し付けるそのやり方、それこそが「ヒトラー」なのである。
24_police_,2020-01-16T02:09:35Z,"実録!炎の警察官24時  丸山祐享   原田美紀 大場靖  安倍秀一  小日向孝之 p1

視聴はこちらから
↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓
https://t.co/08oS85yNp9"
hidekiyo1103,2020-01-16T02:09:32Z,河井前法相夫妻は何故議員辞職しないのか？案里夫人は安倍首相や菅官房長官の選挙応援を得て当選したから「何とかなる」と高を括っているのか？国会を欠席し国会議員としての職務を果たしていないのに歳費が支払われ続けられるのは如何？捜査を理由に「辞職出来ない」とは驚くべき「逃げ口上」だ。
yodakky1220,2020-01-16T02:09:16Z,長期政権ともなると 調子こいた輩議員も増殖するは仕方ない 議員は商売だもんで。安倍首相にお辞めになる前に 粛清と大臣になるは当選何回以上とかアホみたいな仕組みを変えてもらいたいもんで。
okiroren,2020-01-16T02:09:16Z,安倍政権の横暴　宮古島市と石垣市でも https://t.co/xC6YCNuS0G
Yu3Rp3Sd1GfCoVM,2020-01-16T02:09:10Z,@Teke__0311 可愛いみぃさんと会って激しく求め合いたいです。是非お願いします。安倍正夫
tanimacco123,2020-01-16T02:09:05Z,"@jcp_cc どちらが正しいかは今年の雪の少なさが示しています。
去年の台風も酷かった。
長野オリンピックのスキー場は無くなるそうです。

安倍一味に代表されるように、
自分さえ良ければ良い、
悪いことはやった者勝ち、
そんな悪意が引き起こした結果です。"
Sun_onTheBottom,2020-01-16T02:09:02Z,"進次郎の育休でとやかく言う人、
安倍さんのもとにろくな人材がいないことを嘆いてるのと同じなんだよなぁ…。
代わりに仕事できる人いないの？"
daikonbana,2020-01-16T02:09:01Z,こんなことを言うのは、小学校から大学の教育現場の雰囲気を想像すると、充分あり得ることだ。たとえば、安倍首相を批判しないと居心地が悪くなるようなものだろうな。 https://t.co/Bp6wiix6GO
kitaichi_e5,2020-01-16T02:09:00Z,"マクロン偉なったな。ゴーンの一件で日本に物申すとは。

安倍首相に何度も改善要請　仏大統領、ゴーン被告巡り | 2020/1/16 - 共同通信 https://t.co/xLrrgP4hCg"
androidcrystal,2020-01-16T02:08:41Z,"毎日毎日　次から次へと　ニュース見てたらもの凄いストレス🤦‍♀️日本ってこんな国❓でしたっけ...,全部安倍のせい...,ほんと体調悪くなる...,"
kamifuusen7161,2020-01-15T13:34:07Z,"最近のYahoo調査（23万人以上が回答）では‥

安倍内閣を支持する 25％

安倍内閣を支持しない 73％

これが真実に近い数値だと思いますね。 https://t.co/WpnYd8hnFr"
kamifuusen7161,2020-01-15T12:25:45Z,日本の戦争加害行為をウヤムヤにし、再び戦前回帰に執着するアベ政権とはえらい違い。恥ずかしい日本である。 https://t.co/1eoeP9quzG
kamifuusen7161,2020-01-16T02:08:35Z,@mirai_youme 立党宣言項目の全てに真逆なことをしているアベコベ政権だ。党名に用いている「自由」「民主」は今や意味をなさない戯言になっている。いっそのこと「アベ独裁党」にすればどうか？
kamifuusen7161,2020-01-15T13:35:55Z,アベの舌、みっじかー。 https://t.co/kyYI8CJSvX
kamifuusen7161,2020-01-15T12:12:36Z,アベ専制国家による言論弾圧が始まっている由々しき事態だ。メディアは何してる！何のために存在する？こういう時こそ、自由平等公正の旗を掲げ 権力を監視、批判する責務があるのではないのか！？安倍メシを食らって中毒をおこしているのか！？情けない。日本国憲法が蹂躙されるのを見て見ぬふりか？ https://t.co/hh9I81phFE
vY77Xq66YYpY0gn,2020-01-16T02:08:23Z,"Twitterでは本当のことを書くと規制してアカウントを止めようとします！
安倍晋三が法務省の暴走をとめずに私を殺害しようとしてるのは明らかであり、安倍晋三は殺人鬼です！
嘘なしの事実を書いて規制するとかおかしいですよ
規制じゃなくて嘘なら逮捕なのだからちゃんと証拠残しましょうよ"
vY77Xq66YYpY0gn,2020-01-15T13:08:24Z,"皆さんは首相が犯罪行為に加担してることを知っていますか？法務省が平成26年度司法書士試験午後の部7問の出題ミスを隠蔽していて公文書捏造しまくっています。
それが発展して日本は殺人国家になっており安倍晋三も加担しています！
この殺人鬼をどうにかしないといけない！"
hino2m,2020-01-15T12:13:23Z,"Anywhereグローバリズム代表の#経団連 とSomewhere国内中小企業代表の#日本商工会議所 は常に消費税やグローバリズムの問題などで対立構造にしておくべきなのです。欧米列強や安倍自民党、#財務省 、ハゲタカがやってきた手法を逆に利用することは、労働者側の利益なのです。
#竹中平蔵 #日本強靭化 #"
hino2m,2020-01-15T17:13:15Z,東北の復興、デフレ脱却など国家存亡に関わるテーマに無関心で、中韓在日民主党ばかり執拗に批判しているネトウヨは日本人の屑である。間違っても「普通の日本人」ではないし、安倍総理の言うことなら何でも無条件に聞くだけの扇動される大衆に過ぎない。
hino2m,2020-01-16T02:08:22Z,"団塊の左翼は、日教組や朝日新聞などの中枢に入り込み、反日教育や侮日をやりまくり、本来の労働運動やストライキのイメージを奈落の底に突き落とした。

一方団塊の右翼は、小泉竹中安倍ゴーンのような新自由主義を崇拝し、本来の保守を偽装し、現在もアベウヨの中心層になっている"
abansyousetsuka,2020-01-16T01:42:28Z,"@VYpG4C9YGL0wDWU 

フォローありがとうございます

トラック運転手という生業の為、返信が遅くなる事が多い事ご了承下さい🙇‍♂️

反安倍政権ですが真性の反自民党では無い事ご了承下さい🙇‍♂️
我が子を含む若い人達が安心して生活出来る日本にしたい

山本太郎とれいわ新選組支持です

宜しくお願いします🙇‍♂️"
abansyousetsuka,2020-01-15T20:51:22Z,"@hiroearthdance @gurgura211 @QVhmYppzXBxSg3B 父の意識改革にはかなりの時間がかかりました
なんせ80年以上も自民党信者だったので

父の発する言葉や表情を見ながら、「引けば押せ、押せば引け」と、「今のアベ自民党」がいかに狂っているか説明して納得してもらいました
決め手は【改憲】【緊急事態条項】【戦争】です"
abansyousetsuka,2020-01-15T19:45:54Z,"@Jm33t8MkLcgmGP2 

フォローありがとうございます

トラック運転手という生業の為、返信が遅くなる事が多い事ご了承下さい🙇‍♂️

反安倍政権ですが真性の反自民党では無い事ご了承下さい🙇‍♂️
我が子を含む若い人達が安心して生活出来る日本にしたい

山本太郎とれいわ新選組支持です

宜しくお願いします🙇‍♂️"
abansyousetsuka,2020-01-15T20:00:46Z,"@Jm33t8MkLcgmGP2 @okahijikipapa 「戦争準備」と言うと「考え過ぎ」と返す人間も居ますが、危機管理は【起こるか起こらないかはわからないが、最悪の事態を想定する】事から始まると考えてます
アベの改憲【緊急事態条項】に【抵抗権】が無いのが意図的なものだとすれば、アベが目指す最悪は仰る通り『戦争』でしょう"
